intent,datetime,query
reminder/set_reminder,13:40:reminder/todo,Remind me to mail the package after work
reminder/set_reminder,"19:29:reminder/todo,30:49:datetime",Remind me I have a lunch date at 1PM on Wednesday
reminder/set_reminder,"16:26:reminder/todo,27:35:datetime",Remind me about my meeting one hour in advance
reminder/set_reminder,"13:26:reminder/todo,27:41:datetime",REMIND ME TO VISIT GRANDMA SUNDAY AT NOON
reminder/set_reminder,"6:14:reminder/noun,15:26:datetime,29:42:reminder/todo",Set a reminder for tonight's meteor shower
reminder/set_reminder,"6:14:reminder/noun,18:43:reminder/todo",Set a reminder to pick up dinner after work
reminder/set_reminder,"13:42:reminder/todo,43:48:reminder/recurring_period,49:73:datetime",remind me to go to the young group meeting every 3rd Tuesday of the month
reminder/set_reminder,"13:52:reminder/todo,58:73:datetime",Remind me to rename my calendar to personal calendar in a couple of hours
reminder/set_reminder,"6:14:reminder/noun,25:36:reminder/todo",Set a reminder alarm for work ending
reminder/set_reminder,"14:19:reminder/recurring_period,23:47:reminder/todo",Remind myself daily to lookup marketing courses
reminder/set_reminder,13:56:reminder/todo,Remind me to check the crockpot before I leave the house
reminder/set_reminder,"20:37:reminder/todo,38:60:datetime",please remind me to visit the dentist tuesday morning at 8am
reminder/set_reminder,"24:40:reminder/todo,41:49:datetime",Remind me that it is my mothers birthday tomorrow
reminder/set_reminder,"13:30:reminder/todo,31:38:datetime",Remind me to get my car washed tonight
reminder/set_reminder,"13:29:reminder/todo,30:50:datetime",Remind me to make car payment two weeks from today
reminder/set_reminder,"14:23:reminder/todo,24:28:reminder/reference,29:44:datetime",remind me the bake sale next Friday at 10 am
reminder/set_reminder,"19:37:reminder/todo,38:55:datetime",remind me I have a doctor appointment on Friday at 9 am
reminder/set_reminder,"13:30:reminder/todo,31:44:datetime",Remind me to be at the meeting at 6 pm today
reminder/set_reminder,"13:31:reminder/todo,32:46:datetime",remind me to meet joe for lunch friday at noon
reminder/set_reminder,13:21:reminder/todo,remind me to buy eggs later
reminder/set_reminder,"13:29:reminder/todo,30:42:datetime",Remind me to pick up the kids at 6:00 p.m. from soccer
reminder/set_reminder,16:42:reminder/todo,Remind me to to do my list of things to do
reminder/set_reminder,"13:30:reminder/todo,31:41:datetime,42:53:reminder/recurring_period",remind me to get ready for bed at 10 p.m. every night
reminder/set_reminder,"13:22:reminder/todo,23:30:datetime",remind me to call mary tonight after work
reminder/set_reminder,"13:36:reminder/todo,37:53:datetime",Remind me to take Cooper to dog park Friday afternoon
reminder/set_reminder,"13:28:reminder/todo,29:42:datetime",Remind me to go to a meeting today at 3 pm
reminder/set_reminder,"10:18:datetime,24:56:reminder/todo",remind me tomorrow that I need to reserve the rental car
reminder/set_reminder,"10:18:reminder/noun,19:32:datetime,36:55:reminder/todo",Send me a reminder in two months to get my car check up
reminder/set_reminder,"13:28:reminder/todo,29:51:datetime",remind me to get up for work in the morning at 9:30
reminder/set_reminder,"13:21:reminder/todo,22:27:reminder/recurring_period,28:34:datetime,39:43:datetime",Remind me to walk dog daily at 3pm and 8 am
reminder/set_reminder,"19:39:reminder/todo,40:49:datetime",Remind me about my doctor's appointment in 2 days
reminder/set_reminder,"13:23:reminder/todo,24:35:datetime",remind me to clean room next Friday
reminder/set_reminder,"13:19:reminder/todo,20:43:datetime",remind me of brunch for 10 tomorrow morning
reminder/set_reminder,"13:22:reminder/todo,23:30:datetime",Remind me to get bread tonight
reminder/set_reminder,"20:24:reminder/todo,32:42:datetime",Remind me about the show that's on at 7 pm
reminder/set_reminder,"13:24:reminder/todo,25:30:datetime",remind me to call doctor in am
reminder/set_reminder,"15:41:reminder/todo,42:51:datetime",Remind me that Big Brother starts at 9 pm on Sunday
reminder/set_reminder,"13:31:reminder/todo,32:45:datetime",remind me to make my medication today at noon
reminder/set_reminder,"13:25:reminder/todo,26:36:datetime",remind me to walk the dog in an hour
reminder/set_reminder,"13:30:reminder/todo,31:38:datetime",Remind me to pick up batteries tonight
reminder/set_reminder,"9:17:reminder/noun,22:27:reminder/recurring_period,28:41:reminder/todo",create a reminder for daily Bible reading
reminder/set_reminder,"4:12:reminder/noun,13:31:datetime,32:39:reminder/todo",Set reminder for Thursday night meeting
reminder/set_reminder,13:40:reminder/todo,Remind me to set DVR for Game of Thrones
reminder/set_reminder,"13:38:reminder/todo,39:63:datetime",Remind me to sign up for the next play at 7 am tomorrow morning
reminder/set_reminder,"13:35:reminder/todo,36:41:datetime",Remind me to return my library book today
reminder/set_reminder,"6:14:reminder/noun,15:26:datetime",Set a reminder for tonight
reminder/set_reminder,"13:25:reminder/todo,26:59:datetime",Remind me to set an alarm for tomorrow morning before 10 pm
reminder/set_reminder,"10:33:reminder/todo,34:42:datetime",remind me i don't have math class tomorrow
reminder/set_reminder,"13:35:reminder/todo,36:41:datetime",remind me to stop by store tomorrow at 5p
reminder/set_reminder,"16:35:reminder/todo,36:49:datetime,54:87:reminder/recurring_period",REMIND ME ABOUT DOCTORS APPOINTMENT 2 DAYS BEFORE AND EVERY DAY AFTER UNTIL APPOINTMENT
reminder/set_reminder,"13:28:reminder/todo,29:44:datetime",Remind me to email my doctor before tomorrow
reminder/set_reminder,13:44:reminder/todo,Remind me to Call Chet on my drive into work
reminder/set_reminder,"10:26:datetime,30:45:reminder/todo",Remind me at noon tomorrow to call the doctor
reminder/set_reminder,"17:36:reminder/todo,37:54:datetime",Remind me of the dog's grooming appt tomorrow at 10 am
reminder/set_reminder,"25:40:reminder/todo,41:57:datetime",I need to be reminded to go to the store tonight around 5
reminder/set_reminder,"13:25:reminder/todo,26:33:datetime",Remind me to get coleslaw tonight
reminder/set_reminder,"5:13:reminder/noun,22:30:reminder/recurring_period,31:38:datetime,52:68:reminder/todo",have reminder come on everyday at noon with message drink your water
reminder/set_reminder,"4:12:reminder/noun,16:37:reminder/todo,38:44:datetime",set reminder to get up in the morning at 7am
reminder/set_reminder,"13:23:reminder/todo,24:35:datetime",remind me to set alarms for morning
reminder/set_reminder,"10:24:datetime,28:49:reminder/todo",Remind me in the morning to cancel my dental exam
reminder/set_reminder,"13:26:reminder/todo,27:35:datetime",remind me to go to walmart tomorrow
reminder/set_reminder,20:43:reminder/todo,please remind me to pay for tomorrows lunch
reminder/set_reminder,"4:12:reminder/noun,17:30:reminder/todo,31:51:datetime","Set reminder for solar eclipse on Monday, August 21"
reminder/set_reminder,"4:13:reminder/noun,21:27:reminder/recurring_period,28:42:reminder/todo",Set reminders for my weekly staff meetings
reminder/set_reminder,"13:34:reminder/todo,35:45:datetime",Remind me to unload the dishwasher in an hour
reminder/set_reminder,"13:23:reminder/todo,24:32:datetime",Remind me to do payroll Thursday
reminder/set_reminder,"7:15:reminder/noun,22:53:datetime,58:69:reminder/todo",make a reminder alarm for next week on the 8th at 9pm for movie night
reminder/set_reminder,"13:21:reminder/todo,22:48:datetime",Remind me to pay rent on the 31st in the evening
reminder/set_reminder,"16:30:reminder/todo,31:47:datetime",Remind me about my appointment on Monday at 3pm
reminder/set_reminder,"10:19:datetime,23:49:reminder/todo",remind me on may 10 to wish my dad happy birthday
reminder/set_reminder,"13:34:reminder/todo,35:51:datetime",Remind me to go to the Post Office tomorrow morning before work
reminder/set_reminder,"6:14:reminder/noun,19:29:reminder/todo,30:42:datetime",Set a reminder for my meeting this weekend
reminder/set_reminder,"13:29:reminder/todo,30:48:datetime",Remind me to go to work early on Tuesday at 7 am
reminder/set_reminder,"13:48:reminder/todo,49:57:datetime",remind me to get pork chops at the grocery store tomorrow
reminder/set_reminder,"6:14:reminder/noun,18:51:reminder/todo",Set a reminder to get gas on the way home from work
reminder/set_reminder,"13:27:reminder/todo,28:35:datetime",Remind me to pick up dinner tonight
reminder/set_reminder,15:67:reminder/todo,Remind me that my sister's bachelorette party is on Saturday at 8pm
reminder/set_reminder,"13:35:reminder/todo,36:43:datetime",Remind me to buy bread from Walmart tonight
reminder/set_reminder,"6:14:reminder/noun,19:29:reminder/todo,30:44:datetime",set a reminder for field trip next wednesday
reminder/set_reminder,"6:14:reminder/noun,18:60:reminder/todo",Set a reminder to make a dentist appointment for my daughter
reminder/set_reminder,"6:14:reminder/noun,22:42:reminder/todo,43:59:datetime",Set a reminder for my doctor's appointment tomorrow at noon
reminder/set_reminder,"6:14:reminder/noun,22:47:reminder/todo",Set a reminder for me study for tomorrow's exam
reminder/set_reminder,"13:48:reminder/todo,49:54:datetime",Remind me to stop by the store when I leave work today
reminder/set_reminder,13:47:reminder/todo,Remind me to charge my phone when I get to work
reminder/set_reminder,"16:44:reminder/todo,45:56:datetime",Remind me about Tuesday's Doctor appointment before noon
reminder/set_reminder,13:53:reminder/todo,Remind me to take the dog to the groomer after church
reminder/set_reminder,"10:17:datetime,21:31:reminder/todo",Remind me the 7th to submit VPK
reminder/set_reminder,"13:38:reminder/todo,39:49:datetime",Remind me to take clothes out of dryer in an hour
reminder/set_reminder,"13:27:reminder/todo,28:35:datetime",Remind me to buy pineapples tonight
reminder/set_reminder,"10:37:reminder/todo,38:52:datetime",Remind me go to my doctor appointment Friday morning
reminder/set_reminder,"13:23:reminder/todo,24:34:datetime",remind me to buy apples in an hour
reminder/set_reminder,"12:22:datetime,23:38:reminder/todo",remind me a day before alekss birthday
reminder/set_reminder,"6:14:reminder/noun,18:30:reminder/todo,31:57:reminder/recurring_period,58:65:datetime",set a reminder to go for a run every monday and wednesday at 7 am
reminder/set_reminder,"13:30:reminder/todo,31:38:datetime",remind me to fill the ice tray tonight
reminder/set_reminder,27:40:reminder/todo,i need you to remind me my aunt birthday
reminder/set_reminder,"10:14:datetime,30:44:reminder/todo",remind me at 9 that I have to pick up kendra
reminder/set_reminder,"13:30:reminder/todo,31:47:datetime",Remind me to check my calendar tomorrow morning
reminder/set_reminder,"27:35:reminder/noun,39:52:reminder/todo,53:69:datetime",Could you please send me a reminder to go to the gym tomorrow evening
reminder/set_reminder,"13:48:reminder/todo,49:62:datetime",Remind me to get my wife a gift for her birthday before Friday
reminder/set_reminder,"13:42:reminder/todo,43:50:datetime",remind me to buy meat at the grocery store tonight
reminder/set_reminder,"19:37:reminder/todo,38:49:datetime",Remind me about my doctor appointment on Thursday
reminder/set_reminder,13:42:reminder/todo,Remind me to buy flowers when I leave work
reminder/set_reminder,"6:14:reminder/noun,18:34:reminder/todo,35:50:datetime",set a reminder to turn homework in before midnight
reminder/set_reminder,"13:46:reminder/todo,47:55:datetime",remind me to pick up soda at the grocery store tomorrow
reminder/set_reminder,"4:12:reminder/noun,13:26:reminder/recurring_period,27:34:datetime,38:49:reminder/todo",Set reminder every weekday at 3 pm to pickup kids
reminder/set_reminder,"13:21:reminder/todo,22:29:datetime",Remind me to get milk tonight
reminder/set_reminder,13:51:reminder/todo,Remind me to pick Daniel up early today from school
reminder/set_reminder,"6:14:reminder/noun,15:27:reminder/recurring_period,28:34:datetime",Set a reminder every Friday at 9am
reminder/set_reminder,"15:27:reminder/todo,28:43:datetime",Remind me I am volunteering at 8am tomorrow
reminder/set_reminder,"6:14:reminder/noun,22:42:reminder/todo,43:63:datetime",Set a reminder for my doctor's appointment on Wednesday at 9 AM
reminder/set_reminder,"21:45:reminder/todo,46:65:datetime",Can you remind me to buy pencils at the store on Monday afternoon
reminder/set_reminder,"13:25:reminder/todo,26:41:datetime",Remind me my paper is due at 2PM tomorrow
reminder/set_reminder,"18:34:reminder/todo,38:51:datetime",Remind me that my fathers birthday is this Saturday
reminder/set_reminder,"13:28:reminder/todo,29:43:datetime",Remind me to pick up flowers tomorrow night
reminder/set_reminder,"0:8:reminder/noun,9:17:datetime,18:23:reminder/todo",reminder tomorrow lunch
reminder/set_reminder,"13:27:reminder/todo,28:41:reminder/noun,42:49:datetime",remind me to check the mail every weekday at 11am
reminder/set_reminder,13:49:reminder/todo,remind me to make lunch for my kids ahead of time
reminder/set_reminder,"13:22:reminder/todo,23:31:datetime",Remind me to call Zozo tomorrow
reminder/set_reminder,"13:23:reminder/todo,24:44:datetime",remind me to pack lunch for tomorrow tonight
reminder/set_reminder,"13:39:reminder/todo,40:53:datetime",REMIND ME TO MAKE A DOCTORS APPOINTMENT FOR NEXT WEEK
reminder/set_reminder,"9:17:reminder/noun,18:34:datetime,37:41:reminder/todo",I need a reminder for Sunday night's game
reminder/set_reminder,13:26:reminder/todo,Remind me to pick up bread later
reminder/set_reminder,"13:26:reminder/todo,27:46:datetime",Remind me to do my laundry on Saturday morning
